EL1: Electronic Ladder,A1: Melano KF No DNAse 4,B1: Melano KF No DNAse 6,C1: Melano KF Yes DNAse 1,D1: Melano KF Yes DNAse 3,E1: Melano D No DNAse 1,F1: Melano D No DNAse 5,G1: Melano D Yes DNAse 2,H1: Melano D Yes DNAse 5
0,0.3482742,0.065835,1.316558,1.404949,1.461016,0.6307344,1.673847,2.075924
0.09177399,0.3331881,0.01998806,1.421422,1.344685,1.528974,0.5956869,1.724292,2.010473
0.0987606,0.4294939,0,1.418946,1.261285,1.279815,0.5104036,1.810226,1.958656
0.02074575,0.3936615,0.07318687,1.452507,1.098275,1.06815,0.4949036,1.880163,1.853916
0,0.3691235,0.1663132,1.523518,0.8134899,0.8662148,0.3910818,1.908308,1.770435
0.09104633,0.3702354,0.3602047,1.600258,0.5568466,0.7640572,0.2928371,1.804118,1.711683
0.1603823,0.3147116,0.5053492,1.698247,0.4178944,0.7852221,0.311202,1.599616,1.726828
0.2335615,0.2192402,0.7397385,1.712104,0.3497162,0.7805014,0.2303476,1.520285,1.859659
0.06519175,0.1174641,0.8529139,1.559951,0.2717209,0.7668285,0.2698898,1.382841,1.786667
0,0.01939678,0.8476181,1.60217,0.2772141,0.8793888,0.2120714,1.34109,1.636196
0,0.01152611,0.8202839,1.534581,0.2742834,0.767355,0.1639318,1.417348,1.707893
0,0.003765106,0.7582874,1.396587,0.3092709,0.7560844,0.190424,1.478602,1.622984
0,0.002951622,0.6747808,1.244536,0.3912621,0.5423346,0.1739035,1.476336,1.603685
0,0.09560966,0.5659037,1.096916,0.550087,0.479681,0.19765,1.438236,1.541664
0.1048288,0.07866955,0.36444,1.132215,0.6134214,0.4757538,0.263031,1.377718,1.533762
0.1946735,0.1411438,0.2122345,1.245132,0.7274694,0.4668007,0.2618971,1.277098,1.478762
0.3086977,0.1703968,0.1177559,1.356863,0.9210939,0.4289827,0.3775635,1.253923,1.490944
0.3913779,0.1986856,0.1814966,1.404897,1.048778,0.4749861,0.4065924,1.245305,1.606661
0.3043423,0.2717533,0.1960497,1.49743,0.9552603,0.4693413,0.3682146,1.204918,1.653084
0.37289,0.2915096,0.1977978,1.557453,0.9165554,0.5526667,0.2921858,1.18905,1.775602
0.2512898,0.2141829,0.2922573,1.594246,0.79811,0.4293661,0.19137,1.298356,2.023506
0.1654816,0.1922655,0.3974485,1.59852,0.5880756,0.4485874,0.03352642,1.408275,2.06868
0.1427932,0.09220791,0.5653181,1.624077,0.3099489,0.3264303,0,1.451039,2.069548
0.0832057,0.157361,0.696413,1.480504,0.1951885,0.3094254,0,1.37097,1.998892
0,0.1451387,0.7509212,1.311044,0.07053375,0.3775358,0,1.232836,1.771431
0,0.1823473,0.7234306,1.05296,0.04068565,0.453661,0.07440948,1.092402,1.69656
0,0.1703568,0.6844969,0.8765717,0.08369064,0.4055367,0.2182541,1.038798,1.557192
0,0.2538528,0.6140556,0.7870998,0.1842175,0.4599028,0.4066782,1.065398,1.53808
0,0.3263187,0.4187908,0.8214693,0.1123829,0.3901815,0.4536591,1.03341,1.480261
0.09038401,0.2770519,0.3859472,0.993783,0.1216307,0.4101954,0.4983578,1.165298,1.517511
0.01836443,0.2349005,0.3834553,1.204198,0.02053165,0.3390093,0.3809481,1.273915,1.508169
0.1315432,0.1215115,0.3592854,1.335839,0,0.2573242,0.2315502,1.416843,1.501547
0.1726341,0,0.3834,1.444068,0.02639294,0.1484413,0.1806221,1.323247,1.388229
0.2067938,0,0.393198,1.360518,0.08102512,0.2096453,0.1001616,1.173356,1.254625
0.1392446,0,0.4084969,1.380033,0.1922836,0.2601318,0.171833,1.159459,1.156361
0.07437706,0,0.4234591,1.193612,0.3137465,0.2356071,0.2747841,1.181738,1.183292
0.194366,0,0.4425526,1.011994,0.3658056,0.1992369,0.3686094,1.08644,1.028467
0.1250486,0.1167917,0.3428135,0.8858595,0.419898,0.288146,0.3398199,1.075897,0.9002972
0.1101828,0.2727842,0.1654892,0.8146992,0.4064035,0.2948599,0.24611,1.092583,0.7526836
0.1319652,0.426897,0.1986237,0.7911177,0.3609161,0.3062496,0.08091736,1.204677,0.630518
0.05555534,0.6196747,0.06662178,0.5993099,0.2508602,0.3576927,0,1.133511,0.6120777
0.005750179,0.6346397,0.05038071,0.3623905,0.2840128,0.3682785,0.05034924,1.082921,0.624115
0,0.6076832,0.04542065,0.08253574,0.2944202,0.3151894,0.06320477,0.9902086,0.6560612
0.1261139,0.5003853,0.01899719,0,0.3353777,0.3673477,0.03889942,0.9719515,0.7651424
0.2172995,0.4923143,0.03384399,0.1172218,0.425643,0.3583889,0.1836042,1.084218,0.88451
0.2973599,0.3273668,0.2140236,0.08551979,0.4726152,0.2234631,0.2706308,1.086413,0.833498
0.3302536,0.2426786,0.2759857,0.1403246,0.4288588,0.1180353,0.1987276,0.9000473,0.7196274
0.2756705,0.2757931,0.3477449,0.2593603,0.3780832,0.03002739,0.04101753,0.6655903,0.6403809
0.1657648,0.2696886,0.302453,0.417345,0.3853922,0,0,0.5404825,0.5742168
0,0.3114157,0.3306894,0.5117369,0.4361563,0.05963802,0,0.4201145,0.4151821
0,0.3447561,0.2610369,0.539484,0.3895969,0.1624861,0,0.2001343,0.4568558
0,0.365962,0.2364693,0.5151567,0.4471359,0.1785994,0,0.1121616,0.4007397
0,0.3161993,0.2239513,0.5145559,0.4582033,0.1509857,0,0.07766247,0.4834137
0.05043316,0.2337608,0.2805986,0.660265,0.405673,0.03479099,0,0,0.4965935
0.1483798,0.294342,0.3383913,0.7084188,0.3335495,0,0.08344364,0.08827114,0.5150089
0.2547216,0.2704849,0.4281416,0.6987839,0.2729387,0,0.2102823,0.1457844,0.46595
0.291894,0.2999229,0.4253769,0.6405077,0.1469612,0,0.3098183,0.1321964,0.4398746
0.3965745,0.3140564,0.5002661,0.6215343,0.0001554489,0,0.5356264,0.1111403,0.3842716
0.4153886,0.293972,0.3301725,0.6498909,0,0,0.6586142,0.2085524,0.3319054
0.456738,0.2931347,0.3279076,0.6712675,0.06088638,0,0.8157749,0.2502298,0.321558
0.6670008,0.2990122,0.14221,0.626729,0.1064873,0.08362103,0.9839296,0.2211523,0.4325085
0.6705513,0.1873331,0.03399372,0.5836878,0.2853403,0.1320686,1.08471,0.2480335,0.428978
0.6792159,0.07428646,0.001619339,0.5829124,0.3964767,0.2295113,0.9311609,0.2599268,0.5122147
0.5804296,0.01269436,0,0.6278744,0.414238,0.2880363,0.9012451,0.3404684,0.5350018
0.525362,0.077384,0,0.6357365,0.4683523,0.4126015,0.8563328,0.4989281,0.6121254
0.5910625,0.1022558,0.02048779,0.6323557,0.3997765,0.412179,0.7756672,0.5525446,0.7136612
0.6398182,0.116374,0.02442932,0.6503763,0.3479261,0.4702101,0.6754198,0.5634251,0.7696819
0.6327806,0.1266088,0.03226852,0.6861181,0.1218452,0.4307213,0.5868874,0.4902401,0.7029362
0.6581798,0.159503,0.003058434,0.7708654,0,0.3630753,0.4737225,0.3562088,0.6232948
0.6589808,0.2366781,0,0.8010073,0,0.2189903,0.4964552,0.1449785,0.6745548
0.6774168,0.3098688,0,0.8064728,0,0.2208576,0.4529219,0,0.6261101
0.5427151,0.2455683,0.1244078,0.7956324,0,0.09284973,0.3818436,0,0.5240078
0.4975266,0.209691,0.07451057,0.7085218,0,0.119277,0.2238531,0,0.2890358
0.42869,0.193409,0.05307484,0.7606039,0.005336761,0.1777668,0.1961441,0,0.09369278
0.336771,0.3215103,0.1165428,0.7719746,0,0,0.2498293,0.06805611,0
0.3369617,0.3947182,0.1127214,0.6423769,0,0,0.1468687,0.06041431,0.0428257
0.1899681,0.4344702,0.04099274,0.5164967,0.0645771,0.001981735,0.135251,0.1077538,0.07582474
0.1231194,0.4980373,0.05546856,0.5163603,0.1691275,0,0.0582962,0.09440041,0.1714268
0.2196927,0.5197201,0,0.5616922,0.1979609,0.03318214,0.1707878,0.05753422,0.2488308
0.3208256,0.5983648,0,0.6594963,0.2260313,0,0.318224,0.05577564,0.4094448
0.2842078,0.627286,0.03643322,0.6772795,0.2326927,0,0.3100538,0.08372116,0.5151215
0.2832747,0.6515455,0.156477,0.7111511,0.26472,0,0.3305264,0,0.529026
0.2630801,0.6984215,0.1464357,0.63587,0.3750734,0,0.4063568,0.02077293,0.316494
0.2557712,0.5903873,0.3372307,0.6322422,0.3540277,0,0.3747711,0.1111803,0.3367996
0.0422349,0.5155783,0.5032101,0.4081993,0.3382025,0,0.328001,0.1730986,0.3756714
0,0.4199886,0.6587667,0.05268764,0.2251101,0,0.1166859,0.2073679,0.3956032
0,0.3867054,0.7429562,0,0.3031549,0,0.05090141,0.338047,0.529253
0,0.3620901,0.7747345,0.02212048,0.385252,0,0,0.4788094,0.7069988
0,0.3175592,0.6517382,0.08726788,0.314538,0.1721115,0.1149149,0.7494078,0.7334747
0.05741119,0.3364305,0.6189537,0.1786852,0.2065449,0.2790308,0.2665758,1.073221,0.7411785
0.03095388,0.4290409,0.492877,0.2190685,0.05822468,0.4635229,0.3464565,1.412899,0.8988419
0.04023933,0.6095715,0.3894405,0.425045,0.08119678,0.5263023,0.6113749,1.513849,0.9774055
0.0337534,0.8232203,0.2105942,0.5035696,0.09271526,0.610445,0.863595,1.601811,1.040827
0.08335352,0.8650074,0.1562872,0.5989695,0,0.5311613,0.9552097,1.680713,1.205566
0.008488655,0.9319963,0.173274,0.6188831,0.01858807,0.4760094,0.9353981,1.674031,1.33712
0.1171288,0.9432631,0.2267504,0.5000038,0,0.3894138,0.968914,1.691659,1.264959
0.3361812,0.9843273,0.3298521,0.5750608,0,0.3133163,1.061067,1.688899,1.374298
0.5138278,1.007891,0.3782148,0.683136,0,0.2066927,1.16116,1.751091,1.350222
0.6899028,1.03655,0.5080528,0.8633585,0,0.3352642,1.283998,1.943757,1.334551
0.8195195,1.126175,0.728653,1.01915,0,0.4075127,1.374965,2.303297,1.396097
0.7076168,1.264195,1.050097,1.193961,0,0.6416407,1.48951,2.700173,1.553728
0.5635376,1.418786,1.40087,1.327345,0.01183224,0.8997536,1.936463,3.137483,1.786907
0.4010873,1.707812,1.802965,1.300827,0,1.149759,2.438228,3.610717,1.899231
0.1906056,2.053333,2.211435,1.334127,0,1.421428,3.028568,4.216809,2.044748
0,2.429678,2.768908,1.353679,0.04367447,1.734447,3.527139,4.741538,2.163902
0,2.829306,3.390895,1.323757,0.08502865,1.935567,4.005957,5.143886,2.200464
0.0883379,3.284493,4.138955,1.592576,0.05696201,2.16391,4.376343,5.305657,2.348974
0,3.748338,4.867435,2.005927,0.02684402,2.483409,4.659379,5.50855,2.56035
0,4.169697,5.366882,2.562438,0.03407383,2.849939,4.763588,5.518664,2.962202
0,4.49014,5.643436,3.109635,0.1156816,3.083636,4.663359,5.487704,3.295156
0.01759577,4.739608,5.827638,3.628138,0.3155212,3.268671,4.636686,5.432559,3.812191
0.1006603,4.794716,5.683023,3.96084,0.5370865,3.482487,4.756994,5.403871,4.258074
0.004097462,4.699186,5.329004,4.115873,0.7621174,3.671252,4.724883,5.186376,4.754297
0,4.460055,4.692067,4.224002,0.9541454,3.712537,4.742252,5.03996,5.164206
0,4.163228,4.134739,4.246487,1.147378,3.671872,4.605825,4.749316,5.346876
0,3.858925,3.751015,4.156289,1.378036,3.503965,4.242658,4.448459,5.239223
0,3.648391,3.526645,4.064618,1.475523,3.295487,3.868648,4.217597,5.145536
0,3.553667,3.41195,4.003057,1.576399,3.160926,3.518703,4.25386,5.034798
0,3.546389,3.185353,3.947444,1.69256,2.884891,3.149142,4.157269,4.853304
0,3.645012,3.014889,3.871602,1.831853,2.466121,2.904046,4.033015,4.541626
0.1174908,3.955167,2.809387,3.818125,2.007021,2.182943,2.637423,4.063302,4.537054
0.1024199,4.151914,2.442679,3.780944,2.211205,2.054199,2.505692,3.854547,4.35404
0.06477284,4.196895,2.093001,3.702179,2.205586,2.029378,2.271088,3.51451,4.418314
0.07107067,4.101473,1.744926,3.690069,2.181705,1.930497,2.128413,3.148803,4.412109
0.1819453,3.94866,1.557856,3.633927,2.144154,1.790861,1.874383,2.682295,4.314436
0.3298547,3.743446,1.513819,3.47729,2.081639,1.669901,1.585905,2.335536,4.135118
0.2333026,3.656753,1.459591,3.257806,1.824634,1.496538,1.355474,2.163586,4.094822
0.2720637,3.483034,1.533243,2.949376,1.499439,1.342912,1.178338,2.182581,3.899651
0.3218689,3.390273,1.486687,2.720744,1.201282,1.065684,0.9228849,2.147269,3.610691
0.4563558,3.365726,1.504025,2.363239,1.032151,0.9727688,0.7329102,2.028269,3.404594
0.3584759,3.43391,1.446171,2.154933,0.8426895,0.9932442,0.5148706,2.133756,3.153721
0.3213491,3.432481,1.358028,2.051847,0.6806097,0.9599447,0.4519148,2.108267,2.91407
0.1099298,3.291628,1.245134,1.84122,0.4410095,1.02634,0.4185991,1.860692,2.900871
0,3.078073,1.070703,1.706212,0.2982922,1.39271,0.3163881,1.563132,3.146879
0,2.917437,1.01186,1.608371,0.1943817,1.92136,0.1211414,1.763242,3.296104
0,2.801272,1.108183,1.48161,0.0741806,2.502289,0.1394148,2.585852,3.443577
0,2.731561,1.393928,1.280721,0,2.697569,0.469718,3.780303,3.504478
0,2.646448,1.599718,1.050062,0.07928944,0.4300299,0.8385382,4.329068,3.343428
0,2.558022,1.378068,1.162976,0.3929691,0,0.8644371,0.274292,3.010279
0.06018877,2.479551,0.1579828,1.563337,1.00577,6.617083,0,0,2.746046
0,2.351573,1.094378,2.302821,1.102333,20.93595,0,11.83808,2.205252
0,2.163366,5.779149,2.84132,0,40.25358,7.539154,35.61047,1.929892
0,2.028052,13.77135,1.726775,0,61.85848,25.27713,65.98908,2.209259
0,2.216154,22.59282,0,6.991804,81.17527,47.77748,97.17343,3.044985
0,2.756467,31.85502,0,20.67805,94.77051,69.5782,124.8717,4.087101
0.0526017,2.814554,40.98454,12.4957,36.78493,100.6315,87.75598,144.2298,4.550648
0.211851,1.41928,47.57351,31.68935,53.10117,96.72702,100.1841,151.4112,1.573902
0.3309728,0,49.98769,53.18442,67.88467,82.67443,104.0164,143.0832,0
0.3165656,0,47.40194,73.14454,78.78514,64.76383,97.8003,119.011,0
0.2952315,0,40.49437,88.74375,83.51315,49.99531,80.62,90.99957,0
0.08128011,12.55967,33.48231,96.69289,80.21728,37.06561,58.34183,71.04467,10.603
0,30.7205,27.14597,95.05611,68.87029,25.37267,46.36836,53.90379,45.3548
0,47.37727,21.09884,83.20235,54.99331,15.42785,37.24929,39.11327,76.9037
0,59.03239,14.37895,64.72318,46.29773,6.303202,28.88271,25.80597,100.5782
0,63.62177,8.477841,51.78728,37.92629,0,20.22238,14.65152,111.4506
0,59.18642,3.858249,40.51842,28.99517,0,12.413,5.543325,106.1484
0,45.66766,0,29.85277,20.46332,0,6.189874,0,82.83183
0,28.34329,0,20.47193,13.18148,-0.9234955,1.295041,0,51.7445
0,15.40103,0,12.09167,7.23658,-0.9627222,0,0,26.93523
0,6.186148,0,5.366453,2.60549,-0.6280395,-0.01651515,-0.198706,10.35531
0,0,-0.4734638,0,0,-0.08083437,-0.5894776,-0.4996046,0
